CPQID,AccountID,CreatedDate,ProductGroup,X36MRCList,X36NRRList,X36NPVList,BuildingID,Market,StreetAddress,City,State,PostalCode,NetworkProximity,OnZayoNetworkStatus,,
CPQ-002105,Acct-000065,9/22/16,IP Services,1844,922,18054,Bldg-116510,Dallas,8401 N Central Expy,Dallas,TX,75225,150.63,Not on Zayo Network,,
CPQ-002106,Acct-000055,11/10/16,Ethernet,1743,922,37255,Bldg-109207,Atlanta,3100 Cumberland Blvd SE,Atlanta,GA,30339,317.03,On Zayo Network,,
CPQ-002107,Acct-000065,9/22/16,IP Services,2743,922,42809,Bldg-116510,Dallas,8401 N Central Expy,Dallas,TX,75225,150.63,Not on Zayo Network,,
CPQ-002108,Acct-000013,9/22/16,Wavelengths - Long Haul,4401,3566,0,Bldg-108724,Denver,24055 E 6th Ave,Aurora,CO,80018,220.76,On Zayo Network,,
CPQ-002109,Acct-000371,11/10/16,Wavelengths - Long Haul,1314,2997,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002110,Acct-000371,11/10/16,Wavelengths - Long Haul,3609,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002111,Acct-000002,9/22/16,Wavelengths - Metro,862,2766,14202,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002111,Acct-000002,9/22/16,Wavelengths - Metro,862,2766,14202,Bldg-038296,Atlanta,51 Peachtree Center Ave NE,Atlanta,GA,30303,98.62,On Zayo Network,,
CPQ-002112,Acct-000065,9/22/16,IP Services,1972,922,21562,Bldg-116510,Dallas,8401 N Central Expy,Dallas,TX,75225,150.63,Not on Zayo Network,,
CPQ-002113,Acct-000390,9/22/16,IP Services,705,922,13512,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-002114,Acct-000019,9/22/16,Ethernet,680,922,15684,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-002115,Acct-000390,9/22/16,IP Services,705,922,14534,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-002116,Acct-000019,9/22/16,Ethernet,680,922,17728,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-002117,Acct-000002,9/22/16,Ethernet,1194,0,27998,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002118,Acct-000039,11/10/16,Ethernet,937,461,20423,Bldg-060312,Atlanta,2727 Paces Ferry Rd SE,Atlanta,GA,30339,1909.49,On Zayo Network,,
CPQ-002119,,11/10/16,IP Services,2057,922,52680,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002120,Acct-000039,11/10/16,Ethernet,4375,461,30112,Bldg-061876,Atlanta,2475 Northwinds Pkwy,Alpharetta,GA,30009,2978.88,Not on Zayo Network,,
CPQ-002121,,9/22/16,Wavelengths - Long Haul,2406,2766,0,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-002122,,9/22/16,Wavelengths - Long Haul,3361,2766,0,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-002123,Acct-000144,9/22/16,Ethernet,3346,0,54448,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-002123,Acct-000144,9/22/16,Ethernet,3346,0,54448,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002124,Acct-000144,9/22/16,Ethernet,3364,1844,190454,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-002124,Acct-000144,9/22/16,Ethernet,3364,1844,190454,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002125,,9/22/16,IP Services,13962,4610,321951,Bldg-038221,Atlanta,4311 Communications Dr,Norcross,GA,30093,271.26,On Zayo Network,,
CPQ-002126,Acct-000050,11/11/16,Wavelengths - Long Haul,5629,2766,0,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,,
CPQ-002127,Acct-000034,9/22/16,Ethernet,2229,922,47527,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-002127,Acct-000034,9/22/16,Ethernet,2229,922,47527,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-002128,Acct-000295,9/23/16,IP Services,550,922,12860,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002129,Acct-000391,11/11/16,Wavelengths - Long Haul,4819,2766,0,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,,
CPQ-002130,,9/23/16,Wavelengths - Metro,1496,2858,33392,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,
CPQ-002130,,9/23/16,Wavelengths - Metro,1496,2858,33392,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-002131,Acct-000144,11/10/16,Wavelengths - Long Haul,2452,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002132,Acct-000114,11/11/16,Ethernet,818,461,22040,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-002133,Acct-000114,11/11/16,Ethernet,1030,461,27864,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-002134,Acct-000114,11/11/16,Ethernet,818,461,22040,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-002135,Acct-000114,11/11/16,Ethernet,1030,461,27864,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-002136,Acct-000178,9/22/16,Wavelengths - Long Haul,2539,3458,24736,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network,,
CPQ-002137,Acct-000178,9/22/16,Wavelengths - Long Haul,3168,3458,0,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network,,
CPQ-002138,Acct-000110,9/23/16,Ethernet,1268,817,19269,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,,
CPQ-002139,Acct-000019,9/22/16,Wavelengths - Long Haul,3477,3227,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002140,Acct-000003,11/10/16,Ethernet,1420,922,28437,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network,,
CPQ-002141,Acct-000392,11/10/16,IP Services,1623,2405,76668,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,
CPQ-002142,Acct-000019,9/22/16,zColo,25375,12449,502688,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,
CPQ-002143,Acct-000009,11/10/16,Ethernet,369,0,3341,Bldg-038198,Atlanta,3500 Lenox Rd NE,Atlanta,GA,30326,542.64,On Zayo Network,,
CPQ-002144,Acct-000393,9/22/16,Ethernet,1039,922,18799,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002145,Acct-000241,11/11/16,IP Services,784,922,16703,Bldg-118231,Dallas,4801 Spring Valley Rd,Farmers Branch,TX,75244,245.02,On Zayo Network,,
CPQ-002146,Acct-000393,9/22/16,Ethernet,1823,1383,33135,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002147,Acct-000039,11/10/16,Ethernet,1126,461,27929,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002148,Acct-000009,11/10/16,Ethernet,1001,461,24483,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002149,Acct-000072,11/11/16,Ethernet,2370,922,16969,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-002149,Acct-000072,11/11/16,Ethernet,2370,922,16969,Bldg-116705,Denver,6025 S Quebec St,Centennial,CO,80111,61.35,On Zayo Network,,
CPQ-002150,Acct-000013,9/22/16,Wavelengths - Long Haul,3414,2766,0,Bldg-108724,Denver,24055 E 6th Ave,Aurora,CO,80018,220.76,On Zayo Network,,
CPQ-002151,,11/11/16,IP Services,5168,4610,137064,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002152,Acct-000084,11/11/16,Live Video,1065,922,25407,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002153,Acct-000014,9/23/16,Wavelengths - Long Haul,10912,2858,0,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-002154,Acct-000394,11/11/16,Dark Fiber - Metro,5305,4610,47821,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002154,Acct-000394,11/11/16,Dark Fiber - Metro,5305,4610,47821,Bldg-424270,Dallas,"6567 Headquarters Dr, Bldg W2",Plano,TX,75024,3284.98,On Zayo Network,,
CPQ-002155,Acct-000395,9/23/16,Ethernet,1816,817,42920,Bldg-038118,Atlanta,1802 Briarcliff Rd NE,Atlanta,GA,30329,19.99,On Zayo Network,,
CPQ-002156,Acct-000396,9/22/16,IP Services,2067,922,54267,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-002157,Acct-000071,11/10/16,Ethernet,844,922,18817,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002158,Acct-000072,9/22/16,Ethernet,932,922,11403,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-002159,Acct-000009,11/10/16,Wavelengths - Metro,998,2766,17042,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002159,Acct-000009,11/10/16,Wavelengths - Metro,998,2766,17042,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002160,Acct-000397,9/22/16,Wavelengths - Long Haul,10888,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002160,Acct-000397,9/22/16,Wavelengths - Long Haul,10888,2766,0,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,,
CPQ-002161,Acct-000312,11/11/16,Ethernet,1675,1383,33039,Bldg-084699,Denver,550 E 84th Ave,Denver,CO,80229,385.93,On Zayo Network,,
CPQ-002162,Acct-000398,9/22/16,Wavelengths - Long Haul,9346,2766,0,Bldg-038086,Atlanta,120 Marietta St NW,Atlanta,GA,30303,81.44,On Zayo Network,,
CPQ-002163,Acct-000013,9/22/16,Wavelengths - Long Haul,4401,3566,0,Bldg-108724,Denver,24055 E 6th Ave,Aurora,CO,80018,220.76,On Zayo Network,,
CPQ-002164,Acct-000188,9/23/16,Ethernet,1280,1406,23538,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,,
CPQ-002165,Acct-000003,11/10/16,Ethernet,1085,922,19210,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network,,
CPQ-002166,Acct-000019,11/10/16,Wavelengths - Long Haul,3085,2766,0,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002167,Acct-000013,11/11/16,Ethernet,728,461,16557,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002167,Acct-000013,11/11/16,Ethernet,728,461,16557,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-002168,Acct-000019,11/10/16,Wavelengths - Long Haul,3085,2766,0,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002169,Acct-000013,11/10/16,Ethernet,1370,922,27001,Bldg-054718,Atlanta,450 Interstate North Pkwy SE,Atlanta,GA,30339,122.95,On Zayo Network,,
CPQ-002170,Acct-000009,9/23/16,Ethernet,1127,461,19407,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-002171,,9/22/16,IP Services,15658,4610,424154,Bldg-116634,Denver,304 Inverness Way S,Englewood,CO,80112,146.17,On Zayo Network,,
CPQ-002172,,9/22/16,IP Services,3292,922,85749,Bldg-116634,Denver,304 Inverness Way S,Englewood,CO,80112,146.17,On Zayo Network,,
CPQ-002173,Acct-000399,9/22/16,IP Services,1100,922,11126,Bldg-482540,Dallas,14675 Dallas Pkwy,Dallas,TX,75254,178.3,Not on Zayo Network,,
CPQ-002174,Acct-000079,9/23/16,Ethernet,994,922,12629,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,,
CPQ-002174,Acct-000079,9/23/16,Ethernet,994,922,12629,Bldg-139716,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,78.82,On Zayo Network,,
CPQ-002175,Acct-000399,9/22/16,Ethernet,1348,922,14386,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002175,Acct-000399,9/22/16,Ethernet,1348,922,14386,Bldg-482540,Dallas,14675 Dallas Pkwy,Dallas,TX,75254,178.3,Not on Zayo Network,,
CPQ-002176,Acct-000400,11/11/16,Ethernet,3846,0,66195,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network,,
CPQ-002177,Acct-000071,11/10/16,Ethernet,1145,922,21059,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002178,Acct-000002,9/23/16,Ethernet,411,0,4510,Bldg-117059,Denver,3401 Quebec St,Denver,CO,80207,542.38,On Zayo Network,,
CPQ-002179,Acct-000401,9/23/16,Ethernet,3343,0,57404,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002180,Acct-000400,11/11/16,Ethernet,3007,922,47383,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network,,
CPQ-002181,Acct-000002,9/23/16,Wavelengths - Metro,1035,2766,19152,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,
CPQ-002181,Acct-000002,9/23/16,Wavelengths - Metro,1035,2766,19152,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,
CPQ-002182,Acct-000143,11/11/16,Ethernet,2075,922,23314,Bldg-115611,Atlanta,3290 Northside Pkwy NW,Atlanta,GA,30327,179.67,On Zayo Network,,
CPQ-002183,Acct-000079,9/23/16,Wavelengths - Metro,1928,2766,22806,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,,
CPQ-002183,Acct-000079,9/23/16,Wavelengths - Metro,1928,2766,22806,Bldg-139716,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,78.82,On Zayo Network,,
CPQ-002184,Acct-000143,11/11/16,Ethernet,1863,922,37899,Bldg-115611,Atlanta,3290 Northside Pkwy NW,Atlanta,GA,30327,179.67,On Zayo Network,,
CPQ-002185,Acct-000349,9/22/16,Ethernet,876,922,19565,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-002186,Acct-000079,9/23/16,Ethernet,1596,922,26788,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,,
CPQ-002186,Acct-000079,9/23/16,Ethernet,1596,922,26788,Bldg-139716,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,78.82,On Zayo Network,,
CPQ-002187,Acct-000399,9/22/16,Ethernet,3051,922,55159,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002187,Acct-000399,9/22/16,Ethernet,3051,922,55159,Bldg-482540,Dallas,14675 Dallas Pkwy,Dallas,TX,75254,178.3,Not on Zayo Network,,
CPQ-002188,Acct-000399,9/22/16,Ethernet,3051,922,55159,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002188,Acct-000399,9/22/16,Ethernet,3051,922,55159,Bldg-482540,Dallas,14675 Dallas Pkwy,Dallas,TX,75254,178.3,Not on Zayo Network,,
CPQ-002189,Acct-000402,11/10/16,Ethernet,1633,922,39122,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-002190,Acct-000034,9/23/16,Ethernet,2788,0,53496,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002191,Acct-000009,9/22/16,Ethernet,1005,922,21204,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,,
CPQ-002191,Acct-000009,9/22/16,Ethernet,1005,922,21204,Bldg-430316,Dallas,8750 N Central Expy,Dallas,TX,75231,241.9,On Zayo Network,,
CPQ-002192,Acct-000004,11/11/16,Ethernet,2458,922,17566,Bldg-108725,Denver,3443 Blake St,Denver,CO,80205,39.56,On Zayo Network,,
CPQ-002193,Acct-000029,9/22/16,IP Services,776,922,13447,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002194,Acct-000019,9/23/16,Ethernet,2025,1383,38715,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002195,Acct-000009,9/22/16,Ethernet,496,231,10092,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network,,
CPQ-002196,Acct-000403,11/10/16,Ethernet,1224,922,28761,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002196,Acct-000403,11/10/16,Ethernet,1224,922,28761,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network,,
CPQ-002197,Acct-000402,11/10/16,Ethernet,1633,922,39122,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-002198,Acct-000403,11/10/16,Ethernet,1559,922,20540,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002198,Acct-000403,11/10/16,Ethernet,1559,922,20540,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network,,
CPQ-002199,Acct-000024,9/22/16,Ethernet,6172,2305,382611,Bldg-038160,Atlanta,2775 Northwoods Pkwy - Bldg Atlanta 1,Norcross,GA,30071,215.14,On Zayo Network,,
CPQ-002200,Acct-000019,9/22/16,IP Services,2057,922,56621,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002201,Acct-000403,11/10/16,Ethernet,1076,922,24683,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002201,Acct-000403,11/10/16,Ethernet,1076,922,24683,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network,,
CPQ-002202,Acct-000383,9/22/16,Wavelengths - Long Haul,3357,2766,0,Bldg-118396,Dallas,1333 Crestside Dr,Coppell,TX,75019,165.77,On Zayo Network,,
CPQ-002203,Acct-000404,11/11/16,Ethernet,1938,922,14039,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002203,Acct-000404,11/11/16,Ethernet,1938,922,14039,Bldg-090573,Atlanta,2200 Century Pkwy NE,Atlanta,GA,30345,256.46,Not on Zayo Network,,
CPQ-002204,Acct-000024,9/22/16,Ethernet,6172,2305,233401,Bldg-038160,Atlanta,2775 Northwoods Pkwy - Bldg Atlanta 1,Norcross,GA,30071,215.14,On Zayo Network,,
CPQ-002205,Acct-000024,9/22/16,Ethernet,3478,2305,165250,Bldg-038160,Atlanta,2775 Northwoods Pkwy - Bldg Atlanta 1,Norcross,GA,30071,215.14,On Zayo Network,,
CPQ-002206,Acct-000405,11/11/16,zColo,124,91,3486,Bldg-109814,Dallas,8600 Harry Hines Blvd,Dallas,TX,75235,249.75,On Zayo Network,,
CPQ-002207,Acct-000393,9/23/16,Ethernet,1039,922,18799,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002208,Acct-000024,9/22/16,Ethernet,6449,2305,381232,Bldg-038160,Atlanta,2775 Northwoods Pkwy - Bldg Atlanta 1,Norcross,GA,30071,215.14,On Zayo Network,,
CPQ-002209,Acct-000404,11/11/16,Ethernet,5036,922,34073,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002209,Acct-000404,11/11/16,Ethernet,5036,922,34073,Bldg-490746,Atlanta,6500 Tradewater Pkwy SW,Atlanta,GA,30336,386.05,Not on Zayo Network,,
CPQ-002210,Acct-000406,9/22/16,Wavelengths - Long Haul,1903,2858,39259,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-002211,Acct-000404,11/11/16,Ethernet,5944,922,40232,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002211,Acct-000404,11/11/16,Ethernet,5944,922,40232,Bldg-505442,Atlanta,1740 Westgate Pkwy SW,Atlanta,GA,30336,,Not on Zayo Network,,
CPQ-002212,Acct-000405,11/11/16,zColo,62,69,1766,Bldg-109814,Dallas,8600 Harry Hines Blvd,Dallas,TX,75235,249.75,On Zayo Network,,
CPQ-002213,Acct-000024,9/22/16,Ethernet,6449,2305,232022,Bldg-038160,Atlanta,2775 Northwoods Pkwy - Bldg Atlanta 1,Norcross,GA,30071,215.14,On Zayo Network,,
CPQ-002214,Acct-000404,11/11/16,Ethernet,3962,922,26790,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002214,Acct-000404,11/11/16,Ethernet,3962,922,26790,Bldg-505443,Atlanta,1300 Estes Dr SW,Atlanta,GA,30310,596.01,Not on Zayo Network,,
CPQ-002215,Acct-000404,11/11/16,Ethernet,3574,922,24160,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002215,Acct-000404,11/11/16,Ethernet,3574,922,24160,Bldg-505444,Atlanta,1845 Westgate Pkwy SW,Atlanta,GA,30336,1469.7,Not on Zayo Network,,
CPQ-002216,Acct-000034,9/23/16,Wavelengths - Long Haul,2249,2766,6633,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002217,Acct-000091,11/11/16,Ethernet,277,1844,7440,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-002218,Acct-000386,11/10/16,IP Services,2974,4610,48590,Bldg-115604,Atlanta,303 Peachtree St NE,Atlanta,GA,30308,1351.83,On Zayo Network,,
CPQ-002218,Acct-000386,11/10/16,IP Services,2974,4610,48590,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network,,
CPQ-002219,Acct-000019,11/10/16,Ethernet,3831,461,77211,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-002220,Acct-000034,9/23/16,Wavelengths - Long Haul,1569,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002221,Acct-000049,9/22/16,Ethernet,876,922,14302,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002221,Acct-000049,9/22/16,Ethernet,876,922,14302,Bldg-061688,Atlanta,3750 Brookside Pkwy,Alpharetta,GA,30022,338.13,On Zayo Network,,
CPQ-002222,Acct-000049,11/10/16,Ethernet,1143,922,20337,Bldg-061667,Atlanta,200 Ashford Center North,Atlanta,GA,30338,550.5,On Zayo Network,,
CPQ-002223,Acct-000024,9/23/16,Ethernet,1694,1383,41794,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,,
CPQ-002224,Acct-000407,9/23/16,zColo,83,92,2355,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,
CPQ-002225,Acct-000049,9/22/16,Ethernet,876,922,14302,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002225,Acct-000049,9/22/16,Ethernet,876,922,14302,Bldg-061688,Atlanta,3750 Brookside Pkwy,Alpharetta,GA,30022,338.13,On Zayo Network,,
CPQ-002226,Acct-000024,9/23/16,Ethernet,1694,1383,81291,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,,
CPQ-002227,Acct-000049,9/22/16,Ethernet,834,922,15087,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-002227,Acct-000049,9/22/16,Ethernet,834,922,15087,Bldg-061688,Atlanta,3750 Brookside Pkwy,Alpharetta,GA,30022,338.13,On Zayo Network,,
CPQ-002228,Acct-000043,9/22/16,Ethernet,1011,922,17151,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-002229,Acct-000084,11/11/16,Live Video,1131,922,20445,Bldg-038118,Atlanta,1802 Briarcliff Rd NE,Atlanta,GA,30329,19.99,On Zayo Network,,
CPQ-002230,Acct-000408,9/23/16,IP Services,640,922,11699,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network,,
CPQ-002231,Acct-000054,9/23/16,IP Services,1975,922,34728,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-002232,Acct-000043,9/22/16,Ethernet,1623,922,34028,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-002233,Acct-000054,9/23/16,IP Services,982,922,11378,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-002234,Acct-000043,9/22/16,Wavelengths - Long Haul,2286,0,21262,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
